"id","cnt"
540,4869.45403333333
541,4869.54392222222
542,4712.68333347763
543,4803.64955390721
544,5067.87363161284
545,4851.43813406593
546,4365.79947532467
547,4740.64473174603
548,4235.55380721501
549,4545.6133049062
550,4499.88497251082
551,4414.35047330447
552,4122.61433997114
553,4098.70987806638
554,3967.08876464646
555,4008.17152539682
556,4421.62217857143
557,4468.51028340548
558,4671.89733261183
559,4725.89393658009
560,4706.60932380952
561,4423.23476515152
562,4592.82342626263
563,4337.24308347763
564,4098.31156298701
565,4302.05762438673
566,4467.09643398269
567,4006.84455238095
568,2926.40406666667
569,4656.1413
570,4269.08842554112
571,4511.6100030303
572,4826.24219523809
573,4439.7545982684
574,4412.3496448052
575,4620.55903369409
576,4777.55432070707
577,4434.59258506493
578,4666.10904451659
579,4706.20620054302
580,4477.5126047619
581,4255.64447301588
582,4570.68897117795
583,4383.49833625731
584,4169.53618968254
585,4240.83906269841
586,4070.29616587302
587,4585.96299051416
588,4177.96432301587
589,4165.63955634921
590,4918.69593650794
591,4541.56929433812
592,4718.08100768588
593,4740.60301720969
594,4814.11894181286
595,4751.79032824865
596,4946.71151403509
597,4587.45603968254
598,4305.33073968254
599,4964.24713888889
600,4946.44728730159
601,4844.07182777778
602,4573.86923015873
603,4062.14347301587
604,4014.22397301587
605,4445.62401839827
606,4740.90389101921
607,4921.11882532468
608,4883.45045873016
609,4542.49697189945
610,4497.54584206349
611,4531.25437777778
612,4446.3306017316
613,4670.53257063492
614,4588.19102806638
615,4321.12580634921
616,4763.8272968254
617,3815.02385873016
618,4858.12416984127
619,4602.58488744589
620,4865.96076500721
621,4743.37283881674
622,4845.80554444444
623,4855.41883015873
624,4918.66706190476
625,4937.60110317461
626,4328.08036349206
627,3366.46999220779
628,4783.09031818182
629,4818.56045873016
630,4816.99053015873
631,4835.25477619048
632,4843.17255714286
633,4619.19859062049
634,4772.78649047619
635,4776.31018095238
636,4316.72943333333
637,4192.68629047619
638,4921.97334285714
639,4820.76292380952
640,4306.60273333333
641,3144.52503333333
642,4239.41453333333
643,4307.51543333333
644,4855.83093333333
645,4873.49912380952
646,3451.44005454546
647,3479.34433311688
648,3354.96318787879
649,4656.8352547619
650,3949.32870238095
651,4046.99833095238
652,3791.67461666667
653,4658.36498571429
654,3894.5594969697
655,4271.06515476191
656,4157.7153
657,3909.8605
658,4040.22283333333
659,4790.37520476191
660,4231.85386190476
661,4471.71393095238
662,4789.50040714285
663,4839.98451666667
664,4231.46486666667
665,4073.20426666667
666,3962.20193030303
667,3375.66598787879
668,2769.65327121212
669,3056.43926565657
670,3513.49965454546
671,3510.54748787879
672,3776.1330984127
673,3481.77161089466
674,3534.4302515873
675,3645.71603174603
676,3492.86336666666
677,3437.83791565657
678,3686.17604444444
679,3834.57223174603
680,3733.83537539683
681,3705.95402301587
682,4266.49927619048
683,3402.71311565657
684,3698.90352698412
685,3450.94802121212
686,3711.88681666667
687,3715.77375793651
688,3506.96512222222
689,3559.05443787879
690,3523.92128787879
691,3850.24541666667
692,3687.85106904762
693,3734.38598333333
694,3502.18356111111
695,3162.15710634921
696,3704.58562777778
697,3053.68418232323
698,3679.53969365079
699,3560.11437142857
700,3653.34399920635
701,3279.33224978355
702,3128.52613787879
703,3824.54288823954
704,4237.97940714286
705,3799.3016031746
706,3169.48693095238
707,3344.4429974026
708,3168.51842121212
709,3062.18447121212
710,3058.04697121212
711,3479.39240851371
712,3431.02596406926
713,3521.61096984127
714,3542.16513095238
715,3592.15807460317
716,3276.78833787879
717,3353.87323787879
718,3646.4895936508
719,3681.26714285714
720,3453.05753073593
721,1811.87042619048
722,1698.13908389356
723,1697.61886666667
724,1716.61720238095
725,1412.34267436975
726,1462.61723333333
727,1795.06922777778
728,1769.5052468254
729,1579.63380238095
730,1651.19231722689
731,1671.61450238095
