"id","cnt"
608,4898.89706218992
609,4541.87775295127
610,4818.46828784461
611,4559.7324031746
612,4585.11317507611
613,4462.40469079383
614,4423.40249109622
615,4334.83090982947
616,4632.03582680998
617,3690.41816462894
618,4742.01020546871
619,4682.89705286752
620,4827.72808782559
621,4615.16961906411
622,4856.42109341309
623,4814.21386072646
624,4787.14606374409
625,5021.78959093279
626,4339.74797160175
627,3062.91898642453
628,4599.12514071035
629,4737.9733048474
630,4702.90882355712
631,4602.4178708307
632,4763.2869376288
633,4669.59189815511
634,4595.77574405889
635,4622.76947769032
636,4267.24867596216
637,4242.2532077082
638,4698.69672810499
639,4748.33802589813
640,4275.3842174208
641,3219.0419649602
642,4414.4964750762
643,4369.06218112922
644,4718.57573698831
645,4639.29525966117
646,3486.02476316461
647,3251.09589014874
648,3191.74016385264
649,4576.36976907043
650,3873.39575138042
651,3872.13900486463
652,3635.66468253432
653,4511.04380209785
654,3828.6359122966
655,4135.80559435126
656,3995.48088193406
657,3817.44107629371
658,4271.73750243552
659,4494.02626734673
660,4030.99489638739
661,4412.50567373102
662,4728.24468322659
663,4757.57682349752
664,4228.50600662022
665,4121.78383836626
666,3930.11378499278
667,3337.60800708736
668,2644.47761493931
669,2710.7976326286
670,3414.90043858726
671,3510.71467350789
672,3665.80172636301
673,3214.58487226312
674,3583.26826207934
675,3514.28541908199
676,3390.22011904732
677,3057.51565425697
678,3324.50878197829
679,3778.74370153165
680,3821.57177016594
681,3808.04080987724
682,4418.68459965928
683,3159.52455535587
684,3429.76402599476
685,3376.29375220142
686,3640.70341045722
687,3581.01932874601
688,3405.59915688747
689,3510.70843673356
690,3602.17520256217
691,3746.3008559484
692,3666.90466417309
693,3680.58818168419
694,2804.18068602942
695,3064.50071365572
696,3718.77417113207
697,2767.55396229893
698,3397.69392918304
699,3457.90904240621
700,3631.05744123044
701,3238.23296540127
702,3099.64294476634
703,4017.05564567867
704,4271.45433086478
705,3941.38114620524
706,3139.51743308032
707,3131.62853130769
708,3064.54450854701
709,2954.99891374181
710,2815.43217123415
711,3378.95158997125
712,3154.23002576675
713,3389.39869665271
714,3430.17656489628
715,3623.4217556504
716,3293.47391172161
717,3220.43981876729
718,3827.01961672675
719,3654.6045342186
720,3434.90441807444
721,1711.68203248623
722,1388.22759514985
723,1771.86306429104
724,1721.12756913961
725,1370.68143493972
726,1031.03185993413
727,1498.755416499
728,1733.89814200284
729,1351.75723469552
730,1436.21869023614
731,1575.4888317124
