"id","cnt"
496,4508.74018517289
497,4816.627074997
498,4957.75858614849
499,5038.04580986999
500,4136.7800950311
501,4586.48083070405
502,4783.96167715537
503,5009.39511946566
504,5014.41957266933
505,4872.0015296155
506,5011.40090132038
507,4082.32529445266
508,4650.83444900943
509,4543.84739569085
510,4761.35828768921
511,4835.18092451631
512,5003.5331945435
513,4966.27990873562
514,4525.52323530179
515,4782.97548180922
516,4692.86089727529
517,5016.15939764842
518,4048.04186852368
519,5114.63033050087
520,5094.56650249549
521,4715.32171203865
522,4302.75414305189
523,4591.21112888812
524,4812.10195477006
525,5215.30307039426
526,5168.06314512871
527,5016.41212457725
528,4473.34112635846
529,3953.12270377095
530,4403.12074264996
531,4936.50224427806
532,4996.47641057813
533,5269.16518941474
534,4930.87561969235
535,3848.02716616933
536,4592.76132800319
537,4424.06493582321
538,4539.55871606846
539,4765.92308651237
540,5305.43650364237
541,5179.67260133411
542,4786.5640393945
543,4767.9894112968
544,5064.96736228221
545,5121.29352258091
546,4375.26004938212
547,5101.75062088816
548,4333.48205915306
549,4365.27677822988
550,4369.42488763883
551,4283.78302582974
552,4231.62098116931
553,4026.48059612359
554,3882.54315258169
555,4078.09723978753
556,4386.03221133308
557,4565.44934505353
558,4636.28840997885
559,4747.12865423002
560,4340.42148368255
561,4765.1656917611
562,4575.45675113377
563,4225.15221208044
564,3998.84449102592
565,4191.17142144619
566,4476.18476027444
567,3825.88135883212
568,3419.69762593074
569,4746.33989209745
570,4288.43348074078
571,4503.75215584088
572,4738.62388454467
573,4478.82888931798
574,4265.95441176264
575,4736.21398739065
576,4847.61612666866
577,4368.46623206388
578,4535.96024553883
579,4608.03069559671
580,4584.30231824568
581,4158.01449226134
582,4263.15249372262
583,4145.71373184386
584,4288.88971116298
585,4500.02098535394
586,4336.42976988477
587,4666.93992388928
588,4010.53198841858
589,4383.41716091838
590,5063.30248078832
591,4630.41016997251
592,4625.54550206101
593,4750.33220829196
594,4916.38881311724
595,3911.45678837519
596,5059.41144277817
597,4839.2766261495
598,4364.17267385972
599,4811.31777084458
600,4769.13884900634
601,4810.27642119845
602,4629.10090663548
603,4167.992926922
604,3742.12722178753
605,4392.7420715913
606,4786.09313533126
607,4934.71019381312
608,4786.21572108275
609,4630.23221164619
610,4995.73912764863
611,4826.81811043899
612,4365.97723238227
613,4396.22353359635
614,4321.8722389751
615,4425.11969618858
616,4578.17312016456
617,3856.02529186537
618,5111.11916638651
619,4748.86870158339
620,5043.33882352779
621,5069.44869111252
622,4927.50913612542
623,4957.57393253685
624,5094.3433486921
625,5226.77931188945
626,4379.66139483043
627,3103.44936943081
628,4888.2112053586
629,4838.02576896911
630,4889.46618865564
631,4645.37552834869
632,5093.85096418168
633,5007.20185947794
634,5083.86708494555
635,4809.56937131573
636,4859.61457115492
637,4767.0276672007
638,5245.22368511011
639,5274.98576767466
640,4677.7475031216
641,3601.55874454836
642,4542.93285925531
643,4712.97701481338
644,5198.03485193532
645,4746.70021931111
646,3906.76798678131
647,3275.92423079569
648,3667.89187510544
649,4685.10329447364
650,4562.58886687378
651,4550.00701810978
652,4485.66934932543
653,4504.92353859069
654,3826.62175271308
655,4803.78515375828
656,4459.8076257615
657,4010.13358451459
658,4158.44651285262
659,5151.47827860997
660,4837.94589118739
661,4810.19571471273
662,5032.903999606
663,5098.04513617787
664,4236.08434416723
665,4146.3360330019
666,4280.27477549483
667,3225.05918741948
668,2379.80279393976
669,2498.69753119458
670,3417.50449660164
671,3663.36408766843
672,3917.44097063014
673,3365.53685974782
674,3517.56820212034
675,3527.01063923129
676,3311.52124652273
677,2962.13562155663
678,3554.22009363236
679,4033.11146147672
680,4155.64957763079
681,4147.83652190355
682,3871.50335094198
683,2922.55733850812
684,3400.42925911021
685,3281.91977032259
686,4035.23459478263
687,3726.75636230373
688,3078.85819602333
689,3442.33153822007
690,3568.16420659743
691,3989.33028361408
692,3526.580126077
693,4183.6927099434
694,2798.67272916723
695,2984.53719097775
696,3658.49667490611
697,2343.82538664562
698,3501.18098097012
699,3362.80187939865
700,3607.07880220265
701,3031.77982782638
702,3015.27323675531
703,4287.6088831556
704,4179.53942175555
705,4111.96930375129
706,3240.52841993826
707,3134.93613694221
708,3230.9366340696
709,2883.37850447063
710,3025.88323301712
711,3245.66085810226
712,3338.63751785225
713,3524.39294949029
714,3453.93759632086
715,3636.47216082621
716,3187.93687528259
717,3338.81033985468
718,3919.48713306826
719,3680.67267969413
720,3364.85092413614
721,2001.24370370128
722,1655.89203487312
723,1540.47503314727
724,1833.95969069338
725,1363.2904894165
726,1146.36629841937
727,1775.37252031673
728,1888.80845617763
729,1269.8542618649
730,1435.43712880224
731,1693.1403861908
